ObjId,DocumentType,DocId,DocketId,Title,Food,Tobacco
0900006484b7ac28,Supporting & Related Material,FDA-2021-P-0550-0032,FDA-2021-P-0550,"reference 32 hilde hermansen steineger et al., retinoid x receptor (rxrα) gene 
expression is regulated by fatty acids & dexamethasone in hepatic 
cells, 79 biochimie 107 (1997). re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",0,0
0900006484b6ccf7,Supporting & Related Material,FDA-2021-P-0550-0013,FDA-2021-P-0550,"reference 10 leon h. kircik et al., assessing the synergistic effect of a fixed 
combination halobetasol propionate 0.01% and tazarotene 0.045% 
lotion in moderate-to-severe plaque psoriasis, 18 j. drugs in 
dermatology 279, 280 (2019) [hereinafter kircik et al.]. re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",0,0
0900006484b6d26b,Supporting & Related Material,FDA-2021-P-0550-0014,FDA-2021-P-0550,"reference 11 mark g. lebwohl et al., long-term safety and efficacy of a fixed 
combination halobetasol propionate 0.01%/tazarotene 0.045% 
lotion in moderate-to-severe plaque psoriasis: phase 3 open-label 
study, 35 j. european academy of dermatology & venerology, 
1152, 1157 (2021)[hereinafter lebwohl 2021] re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redac",0,0
0900006484b6d2ae,Supporting & Related Material,FDA-2021-P-0550-0019,FDA-2021-P-0550,"reference 19 ronald m. evans & david j. mangelsdorf, nuclear receptors, rxr, 
& the big bang, 157 cell 255, 257(2014). re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",0,0
0900006484b6d2b3,Supporting & Related Material,FDA-2021-P-0550-0020,FDA-2021-P-0550,"reference 20 peter j. barnes, anti-inflammatory actions of glucocorticoids: 
molecular mechanisms, 94 clinical sci. 557 (1998). re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",0,0
0900006484b7309e,Supporting & Related Material,FDA-2021-P-0550-0028,FDA-2021-P-0550,"reference 28 thomas c. roos et al., retinoid metabolism in the skin, 50 
pharmacological rev. 315, 316 (1998). re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",0,0
0900006484b74ef1,Supporting & Related Material,FDA-2021-P-0550-0030,FDA-2021-P-0550,"reference 30 peter m. elias et al., retinoid effects on epidermal structure, 
differentiation, & permeability. 44 laboratory investigation 531 (1981). re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",0,0
0900006484b7ac2a,Supporting & Related Material,FDA-2021-P-0550-0034,FDA-2021-P-0550,"reference 34 sachiko yamaguchi et al., glucocorticoids increase retinoid-x 
receptor alpha (rxrα) expression & enhance thyroid hormone action in primary cultured rat hepatocytes, 22 j. molecular endocrinology 81 (1992) re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",0,0
0900006484b66f07,Other,FDA-2021-P-0550-0002,FDA-2021-P-0550,"acknowledgement  letter from fdm dms to baker  hostetler llp on behalf of bausch health companies, inc. _redacted",0,0
0900006484b6ccf0,Supporting & Related Material,FDA-2021-P-0550-0005,FDA-2021-P-0550,"reference 2 sam raney, u.s. food & drug admin., a generic perspective on the 
use of in vitro assessment methods, (july 30, 2019), at slide 6. re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",1,0
0900006484b6ccf2,Supporting & Related Material,FDA-2021-P-0550-0007,FDA-2021-P-0550,"reference 4 katrin i. tiffner et al., a comprehensive approach to qualify and 
validate the essential parameters of an in vitro release test (ivrt) 
method for acyclovir cream, 5%, 535 int’l j. of pharm. 217, 217 
(2018). re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",0,0
0900006484b728cb,Supporting & Related Material,FDA-2021-P-0550-0025,FDA-2021-P-0550,"reference 25 ralph ruhl, effects of dietary retinoids & carotenoids on immune 
development, 66 proc. nutrition soc’y 458 (2007). re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",0,0
0900006484b74ef2,Supporting & Related Material,FDA-2021-P-0550-0031,FDA-2021-P-0550,"reference 31 janine gericke et al., regulation of retinoid-mediated signaling 
involved in skin homeostasis by rar and rxr agonists/antagonists in mouse skin, 8 plos one e62643, 6–7 (2013). re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",0,0
0900006484b88f96,Supporting & Related Material,FDA-2021-P-0550-0010,FDA-2021-P-0550,"reference 7 - linda stein gold md, rapid onset of action in patients with moderateto-severe plaque psoriasis with halobetasol
0.01%/tazarotene 0.045% fixed combination",0,0
0900006484b6ccf5,Supporting & Related Material,FDA-2021-P-0550-0011,FDA-2021-P-0550,"reference 8 vidhatha reddy et al., impact of halobetasol propionate and 
tazarotene lotion 0.01%/0.045% in the management of plaque 
psoriasis in adults, 13 clinical, cosm. & investigational dermatology 
391 (2020) [hereinafter reddy 2020]. re: citizen petition from baker hostetler on behalf of bausch health companies, inc",0,0
0900006484b6d293,Supporting & Related Material,FDA-2021-P-0550-0016,FDA-2021-P-0550,"reference 16 jeffrey l. sugarman et al., safety and efficacy of a fixed 
combination halobetasol and tazarotene lotion in the treatment of 
moderate-to-severe plaque psoriasis: a pooled analysis of two 
phase 3 studies, 17 j. drugs in dermatology 855, 860 (2018). re: citizen petition from baker hostetler on behalf of bausch health companies, inc_ redacted",0,0
0900006484c64124,Other,FDA-2021-P-0910-0002,FDA-2021-P-0910,"acknowledgment letter from fda dms to shilpa pharma, inc.",0,0
0900006484c63c2a,Supporting & Related Material,FDA-2021-P-0910-0003,FDA-2021-P-0910,"attachment 1 - approved drug products with therapeutic equivalence evaluation (electronic orange book) accessed august 12, 2021 re suitability petition from shilpa pharma, inc.",0,0
0900006484c63c2c,Supporting & Related Material,FDA-2021-P-0910-0005,FDA-2021-P-0910,"attachment 3 - labeling of the approved product, azacitidine for injection -100 mg/vial by celgene corporation re suitability petition from shilpa pharma, inc.",0,0
0900006484c63e6a,Other,FDA-2021-P-0910-0001,FDA-2021-P-0910,"suitability petition  from shilpa pharma, inc.",0,0
0900006484c63c2b,Supporting & Related Material,FDA-2021-P-0910-0004,FDA-2021-P-0910,"attachment 2 - draft insert labeling for proposed azacitidine for injection -50 mg/vial & 150mg/vial re suitability petition  from shilpa pharma, inc.",0,0
09000064843455cf,Supporting & Related Material,FDA-2020-P-0698-0010,FDA-2020-P-0698,reference 9 re citizen petition from physicians committee for responsible medicine,0,0
09000064843455cb,Supporting & Related Material,FDA-2020-P-0698-0006,FDA-2020-P-0698,reference 5 re citizen petition from physicians committee for responsible medicine,0,0
09000064843455ce,Supporting & Related Material,FDA-2020-P-0698-0009,FDA-2020-P-0698,reference 8 re citizen petition from physicians committee for responsible medicine,0,0
090000648434559e,Supporting & Related Material,FDA-2020-P-0698-0003,FDA-2020-P-0698,reference 2 re citizen petition from physicians committee for responsible medicine,0,0
09000064843455ca,Supporting & Related Material,FDA-2020-P-0698-0005,FDA-2020-P-0698,reference 4 re citizen petition from physicians committee for responsible medicine,0,0
09000064843455cd,Supporting & Related Material,FDA-2020-P-0698-0008,FDA-2020-P-0698,reference 7 re citizen petition from physicians committee for responsible medicine,0,0
09000064843455d0,Supporting & Related Material,FDA-2020-P-0698-0011,FDA-2020-P-0698,reference 10 re citizen petition from physicians committee for responsible medicine,0,0
090000648434559a,Other,FDA-2020-P-0698-0012,FDA-2020-P-0698,acknowledgment letter from fda dms to physicians committee for responsible medicine,0,0
0900006484345599,Other,FDA-2020-P-0698-0001,FDA-2020-P-0698,citizen petition from physicians committee for responsible medicine,0,0
090000648434559d,Supporting & Related Material,FDA-2020-P-0698-0002,FDA-2020-P-0698,reference 1 re citizen petition from physicians committee for responsible medicine,0,0
090000648434559f,Supporting & Related Material,FDA-2020-P-0698-0004,FDA-2020-P-0698,reference 3 re citizen petition from physicians committee for responsible medicine,0,0
09000064843455cc,Supporting & Related Material,FDA-2020-P-0698-0007,FDA-2020-P-0698,reference 6 re citizen petition from physicians committee for responsible medicine,0,0
0900006482af6154,Other,FDA-2013-P-1377-0004,FDA-2013-P-1377,final response from fda cder to buchanan ingersoll & rooney pc,0,0
0900006481482fe5,Other,FDA-2013-P-1377-0002,FDA-2013-P-1377,acknowledgement letter to covis pharma sarl (buchanan ingersoll & rooney pc),0,0
0900006481482fd0,Other,FDA-2013-P-1377-0001,FDA-2013-P-1377,covis pharma sarl (buchanan ingersoll & rooney pc) - citizen petition,0,0
0900006481674a4c,Other,FDA-2013-P-1377-0003,FDA-2013-P-1377,interim response from fda cder to buchanan ingersoll & rooney pc,0,0
0900006483d5acb3,Notice,FDA-2019-P-1366-0003,FDA-2019-P-1366,"determination that claforan (cefotaxime sodium) for injection, 500
milligrams/vial, 1 gram/vial, 2 grams/vial and 10 grams/vial, was not
withdrawn from sale for reasons of safety or effectiveness",0,0
0900006483b17fc9,Other,FDA-2019-P-1366-0002,FDA-2019-P-1366,acknowledgment letter from fda ddm to  cardinal health regulatory sciences,0,0
0900006483b17dc6,Other,FDA-2019-P-1366-0001,FDA-2019-P-1366,citizen petition from cardinal health regulatory sciences,0,0
0900006483d5bbc5,Other,FDA-2019-P-1366-0004,FDA-2019-P-1366,letter from cder to cardinal health regulatory sciences,0,0
0900006484811ba8,Other,FDA-2020-P-1775-0002,FDA-2020-P-1775,acknowledgment letter from fda dms to novitium pharma llc,0,0
0900006484811ba7,Other,FDA-2020-P-1775-0001,FDA-2020-P-1775,citizen petition from novitium pharma llc,0,0
0900006484828897,Other,FDA-2020-P-1775-0003,FDA-2020-P-1775,citizen petition withdrawal from novitium pharma llc,0,0
09000064843bcfbc,Other,FDA-2020-P-0963-0002,FDA-2020-P-0963,"acknowledgment letter from fda dms to aurora pharmaceutical, inc.",0,0
09000064843bdcca,Other,FDA-2020-P-0963-0001,FDA-2020-P-0963,suitability citizen petition for aurora pharmaceutical inc.,0,0
0900006484606b56,Other,FDA-2020-P-0963-0005,FDA-2020-P-0963,"suitability petition letter from fda cvm to aurora pharmaceutical, inc.",0,0
09000064844706f2,Other,FDA-2020-P-0963-0004,FDA-2020-P-0963,amendment to suitability citizen petition from aurora pharmaceutical inc.,0,0
09000064843bcfe0,Supporting & Related Material,FDA-2020-P-0963-0003,FDA-2020-P-0963,attachment 1-deramaxx chewable tablets re: suitability citizen petition for aurora pharmaceutical inc.,0,0
090000648082975b,Supporting & Related Material,FDA-2008-D-0224-0029,FDA-2008-D-0224,"certifications to accompany drug, biological product, and device applications/ submissions: compliance with section 402(j) of the public health service act, 42 u.s.c. § 282(j), added by title viii of the food and drug administration amendments act of 2007 - final guidance for sponsors, industry, researchers, investigators and fda staff",1,0
0900006480511b12,Notice,FDA-2008-D-0224-0001,FDA-2008-D-0224,"draft guidance for sponsors, industry, researchers, investigators, and food and drug administration staff: certifications to accompany drug, biological product, and device applications/ submissions: compliance with section 402(j) of the public health service act, added by title viii of the food and drug administration amendments act of 2007",1,0
090000648082941b,Notice,FDA-2008-D-0224-0026,FDA-2008-D-0224,"final guidance for sponsors, industry, researchers, investigators, and food and drug administration staff: certifications to accompany drug, biological product, and device applications/submissions; compliance with section 402(j) of the public health service act, 42 u.s.c. § 282(j), added by title viii of the food and drug administration amendments act of 2007",1,0
0900006480511e08,Other,FDA-2008-D-0224-0005,FDA-2008-D-0224,"draft guidance for sponsors, industry, researchers, investigators, and food and drug administration staff: certifications to accompany drug, biological product, and device applications/ submissions: compliance with section 402(j) of the public health service act, added by title viii of the food and drug administration amendments act of 2007 - guidance document",1,0
09000064803af984,Other,FDA-2008-P-0052-0004,FDA-2008-P-0052,url mutual - supplement,0,0
090000648069ea46,Other,FDA-2008-P-0052-0005,FDA-2008-P-0052,"fda center for drug evaluation and research response to mutual pharmaceuticals, inc. - petition denial",0,0
09000064803a1bbc,Other,FDA-2008-P-0052-0002,FDA-2008-P-0052,acknowledgement letter to mutual pharmaceutical united research,0,0
09000064803a6300,Supporting & Related Material,FDA-2008-P-0052-0003,FDA-2008-P-0052,attachment-a-report-vol1.pdf,0,0
09000064803a1a4a,Other,FDA-2008-P-0052-0001,FDA-2008-P-0052,url mutual - citizen petition,0,0
090000648436b864,Other,FDA-2020-P-0813-0002,FDA-2020-P-0813,acknowledgment letter from fda dms to citizen petition from unichem pharmaceuticals (usa) inc.,0,0
09000064847043b8,Notice,FDA-2020-P-0813-0004,FDA-2020-P-0813,"determination that tenex (guanfacine hydrochloride) tablets, 1
milligram, 2 milligrams, and 3 milligrams, was not withdrawn from
sale for reasons of safety or effectiveness",0,0
090000648436b831,Supporting & Related Material,FDA-2020-P-0813-0003,FDA-2020-P-0813,"exhibit-1 orange book: approved drug products with therapeutic equivalence evaluations re: citizen petition from unichem pharmaceuticals (usa), inc.",0,0
0900006484705266,Other,FDA-2020-P-0813-0005,FDA-2020-P-0813,agency response letter from fda cder to unichem pharmaceuticals usa inc,0,0
090000648436ad7d,Other,FDA-2020-P-0813-0001,FDA-2020-P-0813,citizen petition from unichem pharmaceuticals (usa) inc.,0,0
09000064823bcb33,Other,FDA-2016-P-1873-0007,FDA-2016-P-1873,letter from cder to north american specialty medicines,0,0
090000648207f7f1,Supporting & Related Material,FDA-2016-P-1873-0003,FDA-2016-P-1873,tab a - difficult to swallow: patient preferences for alternative valproate pharmaceutical formulations re citizen petition from teva pharmaceuticals,0,0
090000648207f7f2,Supporting & Related Material,FDA-2016-P-1873-0004,FDA-2016-P-1873,tab b -  pill properties that cause dysphagia and treatment failure re citizen petition from teva pharmaceuticals,0,0
090000648207f7f4,Supporting & Related Material,FDA-2016-P-1873-0006,FDA-2016-P-1873,tab d - analysis of bead sizes for mr capsules labeled for sprinkle re citizen petition from teva pharmaceuticals,0,0
090000648207f7ed,Other,FDA-2016-P-1873-0001,FDA-2016-P-1873,citizen petition from teva pharmaceuticals,0,0
090000648207f7ef,Other,FDA-2016-P-1873-0002,FDA-2016-P-1873,acknowledgement letter from fda ddm to  teva pharmaceuticals,0,0
090000648207f7f3,Supporting & Related Material,FDA-2016-P-1873-0005,FDA-2016-P-1873,"tab c - difficulties swallowing solid oral dosage forms in a general practice population: prevalence, causes, and relationship to dosage forms re citizen petition from teva pharmaceuticals",0,0
090000648247f1a0,Other,FDA-2017-P-0290-0001,FDA-2017-P-0290,citizen petition from malaysian rubber export promotion council,0,0
0900006482797171,Other,FDA-2017-P-0290-0003,FDA-2017-P-0290,letter from cdrh to malaysian rubber export promotion council-usa,0,0
090000648247f21e,Other,FDA-2017-P-0290-0002,FDA-2017-P-0290,acknowledgement letter from fda ddm to malaysian rubber export promotion council,0,0
0900006481ec5841,Other,FDA-2015-P-1924-0007,FDA-2015-P-1924,citizen petition denial response letter from fda cdrh to hunton & williams llp,0,0
0900006481b0d74d,Supporting & Related Material,FDA-2015-P-1924-0003,FDA-2015-P-1924,attachment b  zeltiq investor day presentation re citizen petition from hunton and williams llp,0,0
0900006481b0d650,Other,FDA-2015-P-1924-0001,FDA-2015-P-1924,citizen petition from hunton and williams llp,0,0
0900006481b0d74c,Supporting & Related Material,FDA-2015-P-1924-0002,FDA-2015-P-1924,attachment a 510k premarket notifications for zeltiq system re citizen petition from hunton and williams llp,0,0
0900006481b0d651,Other,FDA-2015-P-1924-0005,FDA-2015-P-1924,acknowledgement letter from fda ddm to hunton and williams llp,0,0
0900006481b0d74e,Supporting & Related Material,FDA-2015-P-1924-0004,FDA-2015-P-1924,attachment c zeltiq aesthetics press release re citizen petition from hunton and williams llp,0,0
0900006481cc8f5e,Other,FDA-2015-P-1924-0006,FDA-2015-P-1924,"interim response letter from fda cdrh to hunton & william, llp",0,0
090000648243b95d,Other,FDA-2014-P-1685-0004,FDA-2014-P-1685,petition denial letter,0,0
09000064818ea61e,Other,FDA-2014-P-1685-0001,FDA-2014-P-1685,citizen petition from larry r. pilot,0,0
0900006481a4a207,Other,FDA-2014-P-1685-0003,FDA-2014-P-1685,interim response from cder to larry r. pilot,0,0
09000064818eb7d2,Other,FDA-2014-P-1685-0002,FDA-2014-P-1685,acknowledgement letter from fda ddm to larry r pilot,0,0
0900006484dc9591,Supporting & Related Material,FDA-2021-P-1123-0003,FDA-2021-P-1123,attachment 1 re: citizen petition from melinta therapeutics llc,0,0
0900006484dc98ca,Supporting & Related Material,FDA-2021-P-1123-0007,FDA-2021-P-1123,attachment 5 re: citizen petition from melinta therapeutics llc,0,0
0900006484dc98cc,Supporting & Related Material,FDA-2021-P-1123-0009,FDA-2021-P-1123,attachment 7 re: citizen petition from melinta therapeutics llc,0,0
0900006484dc9a33,Other,FDA-2021-P-1123-0001,FDA-2021-P-1123,citizen petition from melinta therapeutics llc,0,0
0900006484dc9592,Supporting & Related Material,FDA-2021-P-1123-0004,FDA-2021-P-1123,attachment 2 re: citizen petition from melinta therapeutics llc,0,0
0900006484dc9594,Supporting & Related Material,FDA-2021-P-1123-0006,FDA-2021-P-1123,attachment 4 re: citizen petition from melinta therapeutics llc,0,0
0900006484dc9593,Supporting & Related Material,FDA-2021-P-1123-0005,FDA-2021-P-1123,attachment 3 re: citizen petition from melinta therapeutics llc,0,0
0900006484dc98cd,Supporting & Related Material,FDA-2021-P-1123-0010,FDA-2021-P-1123,attachment 8 re: citizen petition from melinta therapeutics llc,0,0
0900006484dc9be8,Other,FDA-2021-P-1123-0002,FDA-2021-P-1123,acknowledgment letter from fdm dms to melinta therapeutics llc,0,0
0900006484dc98cb,Supporting & Related Material,FDA-2021-P-1123-0008,FDA-2021-P-1123,attachment 6 re: citizen petition from melinta therapeutics llc,0,0
0900006484b488df,Supporting & Related Material,FDA-2021-P-0523-0003,FDA-2021-P-0523,attachment a re: citizen petition from the council for responsible nutrition,0,0
0900006484b488dd,Other,FDA-2021-P-0523-0002,FDA-2021-P-0523,acknowledgment letter from fda dms to  the council for responsible nutrition (crn),0,0
0900006484b488db,Other,FDA-2021-P-0523-0001,FDA-2021-P-0523,citizen petition from the council for responsible nutrition (crn),0,0
0900006482b2fa3c,Other,FDA-2017-P-1460-0004,FDA-2017-P-1460,withdrawal letter from covington & burling llp,0,0
0900006482afd785,Other,FDA-2017-P-1460-0003,FDA-2017-P-1460,interim response letter from fda cder to covington & burling llp,0,0
09000064824fc50d,Other,FDA-2017-P-1460-0001,FDA-2017-P-1460,citizen petition from covington & burling llp,0,0
09000064824fc2ff,Other,FDA-2017-P-1460-0002,FDA-2017-P-1460,acknowledgement letter from fda ddm to covington & burling llp,0,0
0900006483aace20,Other,FDA-2018-P-3933-0003,FDA-2018-P-3933,"response letter from fda cder to fresenius kabi usa, llc",0,0
09000064837fe806,Other,FDA-2018-P-3933-0001,FDA-2018-P-3933,citizen petition from fresenius kabi usa llc,0,0
09000064837fe808,Other,FDA-2018-P-3933-0002,FDA-2018-P-3933,"acknowledgment letter from fda ddm to fresenius kabi usa, llc",0,0
0900006481c385a4,Other,FDA-2015-P-3107-0001,FDA-2015-P-3107,citizen petition from ferrosan medical devices (duval & associates),0,0
0900006481e2890e,Other,FDA-2015-P-3107-0003,FDA-2015-P-3107,"interim response letter from fda cdrh to duval & associates, p.a.",0,0
0900006481c385a7,Other,FDA-2015-P-3107-0002,FDA-2015-P-3107,acknowledgement letter from fda ddm to ferrosan medical devices (duval & associates),0,0
0900006481690d32,Other,FDA-2014-P-0367-0002,FDA-2014-P-0367,acknowledgement letter from fda/ddm to hyman phelps and mcnamara p.c.,0,0
0900006481690458,Other,FDA-2014-P-0367-0001,FDA-2014-P-0367,citizen petition from hyman phelps and mcnamara pc,0,0
0900006481875af2,Other,FDA-2014-P-0367-0003,FDA-2014-P-0367,interim response letter from fda/cder to hyman phelps and mcnamara p.c.,0,0
0900006483cea04e,Other,FDA-2014-P-0367-0004,FDA-2014-P-0367,"letter from fda cder to hyman,  phelps & mcnamara, p.c.",0,0
09000064840fa6de,Other,FDA-2019-P-2088-0003,FDA-2019-P-2088,interim response letter from fda cder to summit health pharmacy inc,0,0
0900006483c1f06b,Other,FDA-2019-P-2088-0002,FDA-2019-P-2088,acknowledgment  letter from fda ddm to summit health pharmacy inc.,0,0
0900006483c1ef73,Other,FDA-2019-P-2088-0001,FDA-2019-P-2088,citizen petition from summit health pharmacy inc.,0,0
0900006484a456f1,Notice,FDA-2020-P-1549-0008,FDA-2020-P-1549,"determination that nymalize (nimodipine), oral solution, 3 milligrams/milliliter, was not withdrawn from sale for reasons of safety or effectiveness",0,0
0900006484a3b67c,Other,FDA-2020-P-1549-0007,FDA-2020-P-1549,"final response letter from fda cder to windels marx lane & mittendorf, llp",0,0
09000064846e3f02,Other,FDA-2020-P-1549-0001,FDA-2020-P-1549,"citizen petition from windels marx lane & mittendorf, llp",0,0
09000064846e46ad,Supporting & Related Material,FDA-2020-P-1549-0003,FDA-2020-P-1549,"exhibit-1 orange book: approved drug products with therapeutic equivalence evaluations re: citizen petition from windels marx lane & mittendorf, llp.",0,0
09000064846e46ab,Other,FDA-2020-P-1549-0002,FDA-2020-P-1549,"acknowledgment letter from fda dms to windels marx lane& mittendorf, llp",0,0
090000648497e03e,Other,FDA-2020-P-1549-0006,FDA-2020-P-1549,"interim response letter from fda cder to windels marx lane & mittendorf, llp",0,0
0900006484a6ddbf,Supporting & Related Material,FDA-2021-P-0299-0003,FDA-2021-P-0299,"attachment 1 - current (march 16, 2021) orange book listing of efudex (fluorouracil) topical solutions, 5%; nda n016831 held by bausch health americas inc. re citizen petition from encube ethicals private limited",0,0
0900006484a6ddbb,Other,FDA-2021-P-0299-0002,FDA-2021-P-0299,acknowledgment letter from fda dms to encube ethicals private limited,0,0
0900006484a6ddb9,Other,FDA-2021-P-0299-0001,FDA-2021-P-0299,citizen petition from encube ethicals private limited,0,0
0900006484c1495b,Notice,FDA-2021-P-0299-0004,FDA-2021-P-0299,"determination that efudex (fluorouracil) topical solution, 5 percent, was not withdrawn from sale for reasons of safety or effectiveness",0,0
0900006484c178df,Other,FDA-2021-P-0299-0005,FDA-2021-P-0299,response letter to encube ethicals private limited from fda cder,0,0
0900006484dc5605,Other,FDA-2021-P-1111-0001,FDA-2021-P-1111,citizen petition from lachman consultant services inc,0,0
0900006484dc562e,Other,FDA-2021-P-1111-0002,FDA-2021-P-1111,acknowledgment letter from fda dms to lachman consultant services inc.,0,0
09000064841936fe,Other,FDA-2019-P-5535-0001,FDA-2019-P-5535,citizen petition from foley & lardner llp,0,0
0900006484193700,Other,FDA-2019-P-5535-0002,FDA-2019-P-5535,acknowledgment letter from fda ddm to foley & lardner llp,0,0
0900006484193799,Supporting & Related Material,FDA-2019-P-5535-0004,FDA-2019-P-5535,"attachment 2 approved labeling for the rld, protonix re citizen petition from foley & lardner llp",0,0
090000648419379a,Supporting & Related Material,FDA-2019-P-5535-0005,FDA-2019-P-5535,attachment 3 proposed labeling re citizen petition from foley & lardner llp,0,0
0900006484193798,Supporting & Related Material,FDA-2019-P-5535-0003,FDA-2019-P-5535,attachment 1 approved drug products with therapeutic equivalence evaluations orange book excerpt re citizen petition from foley & lardner llp,0,0
0900006482682b80,Other,FDA-2017-P-3468-0002,FDA-2017-P-3468,"acknowledgment letter from fda ddm to teligent pharma, inc.",0,0
090000648323bfcd,Other,FDA-2017-P-3468-0005,FDA-2017-P-3468,"petition denial letter from fda cder to teligent pharma, inc",0,0
09000064826811b3,Other,FDA-2017-P-3468-0001,FDA-2017-P-3468,"citizen petition from teligent pharma, inc.",0,0
0900006482682b82,Supporting & Related Material,FDA-2017-P-3468-0003,FDA-2017-P-3468,"attachment 1 orange book listing for ketoconazole cream 2% accessed on june 1, 2017",0,0
0900006482cb0fe2,Other,FDA-2017-P-3468-0004,FDA-2017-P-3468,"interim response from fda to teligent pharma, inc",0,0
0900006483b63136,Notice,FDA-2018-P-3412-0006,FDA-2018-P-3412,"determination that qvar 40 and qvar 80 (beclomethasone dipropionate hfa) inhalation aerosol, 40 micrograms and 80 micrograms, were not withdrawn from sale for reasons of safety or effectiveness",0,0
09000064836c9ef7,Other,FDA-2018-P-3412-0001,FDA-2018-P-3412,citizen petition from aurolife pharma llc,0,0
0900006483abc997,Other,FDA-2018-P-3412-0005,FDA-2018-P-3412,letter from fda cder to aurolife pharma llc,0,0
09000064836cb06b,Supporting & Related Material,FDA-2018-P-3412-0003,FDA-2018-P-3412,"attachment 2- orange book: approved drug products with
therapeutic equivalence evaluations re: citizen petition from aurolife pharma llc",0,0
0900006483b65731,Other,FDA-2018-P-3412-0007,FDA-2018-P-3412,letter from fda cder to aurolife pharma llc,0,0
09000064836cb066,Other,FDA-2018-P-3412-0002,FDA-2018-P-3412,acknowledgment letter from fda ddm to aurolife pharma llc,0,0
09000064836cacf3,Supporting & Related Material,FDA-2018-P-3412-0004,FDA-2018-P-3412,attachment 1- fda drug shortages re: citizen petition from aurolife pharma llc,0,0
090000648294136c,Supporting & Related Material,FDA-2017-P-4334-0008,FDA-2017-P-4334,tab33 shire development inc - warning letter re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
090000648294136b,Supporting & Related Material,FDA-2017-P-4334-0007,FDA-2017-P-4334,tab 34 watson pharmaceuticals inc - warning letter re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
090000648294136d,Supporting & Related Material,FDA-2017-P-4334-0009,FDA-2017-P-4334,tab 32 nobel laboratories llc - warning letter re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
090000648294149e,Supporting & Related Material,FDA-2017-P-4334-0022,FDA-2017-P-4334,tab19 fibroblast growth factor 23 is elevated before parathyroid hormone re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064829414a9,Supporting & Related Material,FDA-2017-P-4334-0023,FDA-2017-P-4334,tab 18 fibroblast growth factor-23 mitigates hyperphosphatemia re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064829414aa,Supporting & Related Material,FDA-2017-P-4334-0024,FDA-2017-P-4334,tab 17 hyperphosphatemia in renal failure re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064829414c3,Supporting & Related Material,FDA-2017-P-4334-0037,FDA-2017-P-4334,tab 4 time-dependent associations between iron and mortality in hemodialysis patients re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
0900006482940ca5,Other,FDA-2017-P-4334-0002,FDA-2017-P-4334,acknowledgement letter from fda ddm to sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
0900006482a31f32,Supporting & Related Material,FDA-2017-P-4334-0041,FDA-2017-P-4334,withdrawal letter from fda-2017-p-4023 to justify use of june 30th submission date,0,0
090000648294149c,Supporting & Related Material,FDA-2017-P-4334-0020,FDA-2017-P-4334,tab 21 bloomberg transcript jefferies global health care conference re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
09000064829414bf,Supporting & Related Material,FDA-2017-P-4334-0033,FDA-2017-P-4334,tab 8 gastrointestinal blood loss in patients with chronic renal failure re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
0900006482941368,Supporting & Related Material,FDA-2017-P-4334-0004,FDA-2017-P-4334,tab 37 auryxia pharmacodynamics re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
090000648294136a,Supporting & Related Material,FDA-2017-P-4334-0006,FDA-2017-P-4334,tab 35 schein pharmaceutical inc letter re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
090000648294136f,Supporting & Related Material,FDA-2017-P-4334-0011,FDA-2017-P-4334,tab 30 velphoro highlights of prescribing information re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
0900006482c53bb0,Other,FDA-2017-P-4334-0042,FDA-2017-P-4334,response letter from fda to sidley austin llp,0,0
0900006482941498,Supporting & Related Material,FDA-2017-P-4334-0016,FDA-2017-P-4334,tab 25 ferric citrate reduces intravenous iron and erythropoiesis re citizen petition from sidley austin llp (vifor fresenius medical care renal pharma ltd),0,0
