ObjId,DocumentType,DocId,DocketId,Title
0900006482ce61fb,Supporting & Related Material,FDA-2017-P-6750-0004,FDA-2017-P-6750,Exhibit B - Getz Carroll Oriel Presentation CHEST-1 re Citizen Petition from Mylan Inc.
0900006482cebd3b,Other,FDA-2017-P-6750-0002,FDA-2017-P-6750,Acknowledgment Letter from FDA DDM to  Mylan Inc.
0900006482ce61fa,Supporting & Related Material,FDA-2017-P-6750-0003,FDA-2017-P-6750,Exhibit A - Getz Carroll Oriel Abstract-2 re Citizen Petition from Mylan Inc.
0900006482ce61fe,Supporting & Related Material,FDA-2017-P-6750-0007,FDA-2017-P-6750,Exhibit E - Haidar - Highly Variable-1 re Citizen Petition from Mylan Inc.
0900006482ce53e4,Other,FDA-2017-P-6750-0001,FDA-2017-P-6750,Citizen Petition from Mylan Inc.
0900006482ce61fc,Supporting & Related Material,FDA-2017-P-6750-0005,FDA-2017-P-6750,Exhibit C - USP Monograph FP-SX-1 re Citizen Petition from Mylan Inc.
0900006482e4d138,Supporting & Related Material,FDA-2018-P-0327-0003,FDA-2018-P-0327,"Reference 1- Orange Book Approved Drug Products with Therapeutic Equivalence Evaluations re: Citizen Petition Fresenius KabiUSA, LLC"
09000064833d715a,Notice,FDA-2018-P-0327-0004,FDA-2018-P-0327,"Determination That MUTAMYCIN (Mitomycin) Injectable, 5 Milligrams/ Vial and 20 Milligrams/Vial, Was Not Withdrawn From Sale for Reasons of Safety or Effectiveness"
0900006482e4cd72,Other,FDA-2018-P-0327-0001,FDA-2018-P-0327,"Citizen Petition Fresenius KabiUSA, LLC"
0900006482e4d0f7,Other,FDA-2018-P-0327-0002,FDA-2018-P-0327,"Acknowledgment Letter from FDA DDM to Fresenius KabiUSA, LLC"
09000064833dc83b,Other,FDA-2018-P-0327-0005,FDA-2018-P-0327,"Letter from FDA CDER to Fresenius Kabi USA, LLC"
090000648362d72c,Other,FDA-2018-P-2344-0005,FDA-2018-P-2344,Amendments to Suitability Petition from Noble Pharma LLC
0900006483425da1,Other,FDA-2018-P-2344-0001,FDA-2018-P-2344,Suitability Petition from Noble Pharma LLC
09000064834258e6,Supporting & Related Material,FDA-2018-P-2344-0003,FDA-2018-P-2344,Appendix 1 - Pioneer Label re Suitability Petition from Noble Pharma LLC
09000064834258e7,Supporting & Related Material,FDA-2018-P-2344-0004,FDA-2018-P-2344,Appendix 2 - Draft Label of the proposed generic soft chewable tablet re Suitability Petition from Noble Pharma LLC
09000064836bbf1b,Other,FDA-2018-P-2344-0006,FDA-2018-P-2344,"Petition Approval Letter from FDA CVM to Noble Pharma, LLC"
0900006483425da4,Other,FDA-2018-P-2344-0002,FDA-2018-P-2344,Acknowledgment Letter from FDA DDM to Noble Pharma LLC
0900006483147805,Other,FDA-2018-P-1516-0001,FDA-2018-P-1516,Citizen Petition from Encube Ethicals Private Limited
090000648327f7c6,Other,FDA-2018-P-1516-0003,FDA-2018-P-1516,Letter from FDA CDER to Encube Ethicals Private Limited
0900006483147808,Other,FDA-2018-P-1516-0002,FDA-2018-P-1516,Acknowledgment Letter from FDA DDM to Encube Ethicals Private Limited
0900006481975327,Other,FDA-2014-P-2193-0001,FDA-2014-P-2193,Citizen Petition From Acorda Therapeutics
090000648197652f,Supporting & Related Material,FDA-2014-P-2193-0008,FDA-2014-P-2193,Exhibit_F_-_EMA_Guideline Citizen Petition From Acorda Therapeutics
090000648197652c,Supporting & Related Material,FDA-2014-P-2193-0005,FDA-2014-P-2193,Exhibit_C_-_Acorda_Mar__4_2014_Letter Citizen Petition From Acorda Therapeutics
0900006481976530,Supporting & Related Material,FDA-2014-P-2193-0009,FDA-2014-P-2193,Exhibit_G_-_Health_Canada_Guidance Citizen Petition From Acorda Therapeutics
0900006481976533,Supporting & Related Material,FDA-2014-P-2193-0012,FDA-2014-P-2193,Exhibit_J_-_Lionberger_et_al_Citizen Petition From Acorda Therapeutics
090000648197652a,Supporting & Related Material,FDA-2014-P-2193-0003,FDA-2014-P-2193,Exhibit_A_-_Ampyra_Prescribing_Information Citizen Petition From Acorda Therapeutics
090000648197652b,Supporting & Related Material,FDA-2014-P-2193-0004,FDA-2014-P-2193,Exhibit_B_-_Ampyra_Medication_Guide Citizen Petition From Acorda Therapeutics
0900006481ae1019,Other,FDA-2014-P-2193-0014,FDA-2014-P-2193,"Citizen Petition Denial Response Letter from FDA CDER to Acorda Therapeutics, Inc."
090000648197652d,Supporting & Related Material,FDA-2014-P-2193-0006,FDA-2014-P-2193,Exhibit_D_-_Acorda_Feb__4_2011_Letter Citizen Petition From Acorda Therapeutics
0900006481976532,Supporting & Related Material,FDA-2014-P-2193-0011,FDA-2014-P-2193,Exhibit_I_-_Zhang_et_al_Citizen Petition From Acorda Therapeutics
090000648197652e,Supporting & Related Material,FDA-2014-P-2193-0007,FDA-2014-P-2193,Exhibit_E_-_Kelley_and_Rodriguez Citizen Petition From Acorda Therapeutics
09000064819769c1,Supporting & Related Material,FDA-2014-P-2193-0013,FDA-2014-P-2193,Exhibit_K_-_Vollmer_et_al_Citizen Petition From Acorda Therapeutics
09000064819769c2,Other,FDA-2014-P-2193-0002,FDA-2014-P-2193,"Acknowledgement Letter From FDA DDM to Acorda Therapeutics, Inc."
0900006481976531,Supporting & Related Material,FDA-2014-P-2193-0010,FDA-2014-P-2193,Exhibit_H_-_Jara_et_al_Citizen Petition From Acorda Therapeutics
09000064818b67f0,Other,FDA-2014-P-1562-0001,FDA-2014-P-1562,Citizen Petition from the Institute for Safe Medication Practices
0900006482427e7d,Other,FDA-2014-P-1562-0004,FDA-2014-P-1562,Petition Denial Letter from FDA CDER to the Institute for Safe Medication Practices et al
090000648191b1fd,Other,FDA-2014-P-1562-0002,FDA-2014-P-1562,Acknowledgement Letter From FDA DDM to the Institute for Safe Medication Practices
0900006481a90bbf,Other,FDA-2014-P-1562-0003,FDA-2014-P-1562,Interim Response from FDA CDER to the Institute for Safe Medication Practices
0900006483050e1c,Other,FDA-2017-P-5845-0003,FDA-2017-P-5845,"Interim Response  Letter from FDA CDER to B&H Consulting Services, Inc."
0900006482b65afb,Other,FDA-2017-P-5845-0002,FDA-2017-P-5845,"Acknowledgment  Letter from FDA DDM to B&H Consulting Services, Inc."
0900006483b6a0d1,Other,FDA-2017-P-5845-0004,FDA-2017-P-5845,"Letter from FDA CDER to B&H Consulting Services, Inc."
0900006482b65674,Other,FDA-2017-P-5845-0001,FDA-2017-P-5845,"Citizen Petition from B&H Consulting Services, Inc."
0900006481363bbf,Notice,FDA-2013-N-0731-0001,FDA-2013-N-0731,"Agency Information Collection Activities; Proposals, Submissions, and Approvals: Human Cells, Tissues, and Cellular and Tissue-Based Products, Establishment Registration and Listing; Form FDA 3356; Eligibility Determination for Donors and Current Good Tissue Practice"
09000064841e74ee,Notice,FDA-2013-N-0731-0009,FDA-2013-N-0731,"Agency Information Collection Activities; Proposed Collection; Comment Request; Human Cells, Tissues, and Cellular and Tissue-Based Products: Establishment Registration and Listing; Eligibility Determination for Donors; and Current Good Tissue Practice"
09000064844848a1,Notice,FDA-2013-N-0731-0010,FDA-2013-N-0731,"Agency Information Collection Activities; Submission for Office of Management and Budget Review; Comment Request; Human Cells, Tissues, and Cellular and Tissue-Based Products: Establishment Registration and Listing; Eligibility Determination for Donors; and Current Good Tissue Practice"
090000648482cc90,Notice,FDA-2013-N-0731-0011,FDA-2013-N-0731,"Agency Information Collection Activities; Announcement of Office of
Management and Budget Approvals"
0900006481681949,Notice,FDA-2013-N-0731-0003,FDA-2013-N-0731,"Agency Information Collection Activities; Announcement of Office of
Management and Budget Approval; Eligibility Determination for Donors of Human Cells, Tissues, and Cellular and Tissue-Based Products"
090000648151cf3e,Notice,FDA-2013-N-0731-0002,FDA-2013-N-0731,"Agency Information Collection Activities; Submission for Office of
Management and Budget Review; Comment Request; Human Cells,
Tissues, and Cellular and Tissue-Based Products: Establishment
Registration and Listing; Form FDA 3356; Eligibility Determination for
Donors; and Current Good Tissue Practice"
09000064821db835,Notice,FDA-2013-N-0731-0004,FDA-2013-N-0731,"Agency Information Collection Activities; Proposed Collection; Comment Request; Human Cells, Tissues, and Cellular and Tissue-Based Products: Establishment Registration and Listing; Eligibility Determination for Donors; and Current Good Tissue Practice"
0900006482aa02d4,Notice,FDA-2013-N-0731-0008,FDA-2013-N-0731,"Agency Information Collection Activities; Announcement of Office of
Management and Budget Approvals"
0900006482533781,Notice,FDA-2013-N-0731-0007,FDA-2013-N-0731,"Agency Information Collection Activities; Submission for Office of
Management and Budget Review; Comment Request; Human Cells,
Tissues, and Cellular and Tissue-Based Products: Establishment  Registration and Listing; Eligibility Determination for Donors; and Current Good Tissue Practice"
09000064849b0718,Other,FDA-2020-P-2318-0001,FDA-2020-P-2318,"Suitability Citizen Petition from Lachman Consulting Services, Inc."
09000064849b1603,Other,FDA-2020-P-2318-0002,FDA-2020-P-2318,"Acknowledgement Letter from FDA DMS to Lachman Consulting Services, Inc."
09000064849aefda,Notice,FDA-2020-P-1650-0003,FDA-2020-P-1650,"Determination That DOBUTREX (Dobutamine Hydrochloride), Equivalent 12.5 Milligram Base/Milliliter, Was Not Withdrawn From Sale for Reasons of Safety or Effectiveness"
090000648473bc28,Other,FDA-2020-P-1650-0002,FDA-2020-P-1650,Acknowledgment Letter from FDA DMS to Cardinal Health Regulatory Sciences
09000064849b0d44,Other,FDA-2020-P-1650-0004,FDA-2020-P-1650,Final Response to Citizen Petition from FDA CDER to Cardinal Health Regulatory Sciences
090000648473bb1d,Other,FDA-2020-P-1650-0001,FDA-2020-P-1650,Citizen Petition from Cardinal Health Regulatory Sciences
0900006483259a5b,Other,FDA-2018-P-1853-0001,FDA-2018-P-1853,"Citizen Petition from Aurobindo Pharma USA, Inc."
0900006483d42e39,Other,FDA-2018-P-1853-0004,FDA-2018-P-1853,"Letter from FDA CDER to AUROBINDO PHARMA USA, INC."
090000648388348f,Other,FDA-2018-P-1853-0003,FDA-2018-P-1853,Interim Response Letter from FDA CDER to Aurobindo Pharma USA Inc.
0900006483259a62,Other,FDA-2018-P-1853-0002,FDA-2018-P-1853,"Acknowledgment Letter from FDA DDM to Aurobindo Pharma USA, Inc."
09000064846ec003,Other,FDA-2020-P-0978-0009,FDA-2020-P-0978,"Response Letter from FDA CDER to Valisure, LLC"
09000064843d1af7,Other,FDA-2020-P-0978-0002,FDA-2020-P-0978,"Acknowledgment Letter from FDA DMS to Valisure, LLC"
09000064843d1afe,Supporting & Related Material,FDA-2020-P-0978-0004,FDA-2020-P-0978,"ATTACHMENT B - AMERICAN MEDICAL ASSOCIATION HOUSE OF DELEGATES re: Citizen Petition from Valisure, LLC"
09000064843d1afa,Supporting & Related Material,FDA-2020-P-0978-0003,FDA-2020-P-0978,"ATTACHMENT A - Valisure LC-HRMS Method for Determination of NDMA in Metformin re: Citizen Petition from Valisure, LLC"
09000064843d191b,Other,FDA-2020-P-0978-0001,FDA-2020-P-0978,"Citizen Petition from Valisure, LLC"
09000064846bbcd1,Other,FDA-2020-P-0978-0007,FDA-2020-P-0978,"Partial Response Letter from FDA CDER to Valisure, LLC"
0900006481e3b05a,Other,FDA-2016-P-0378-0001,FDA-2016-P-0378,"Citizen Petition from The Weinberg Group, Inc."
0900006481e3b788,Other,FDA-2016-P-0378-0002,FDA-2016-P-0378,"Acknowledgement Letter from FDA DDM to The Weinberg Group, Inc."
0900006482008d15,Notice,FDA-2016-P-0378-0003,FDA-2016-P-0378,"Determination That TRIVARIS (Triamcinolone Acetonide) Injectable
Suspension, 80 Milligrams/Milliliters, Was Not Withdrawn From Sale for
Reasons of Safety or Effectiveness"
090000648200e27f,Other,FDA-2016-P-0378-0004,FDA-2016-P-0378,Final Response Letter June 2 2016
090000648480bbd6,Supporting & Related Material,FDA-2020-P-1770-0003,FDA-2020-P-1770,Footnotes 3 - 32 re Citizen Petition from SIRI & GLIMSTAD LLP on behalf of Informed Consent Action Network
0900006484973e73,Supporting & Related Material,FDA-2020-P-1770-0036,FDA-2020-P-1770,Footnotes 3 - 32 re Citizen Petition from SIRI & GLIMSTAD LLP on behalf of Informed Consent Action Network
090000648491383d,Supporting & Related Material,FDA-2020-P-1770-0015,FDA-2020-P-1770,"Footnotes 21 -34 RE Amendment to Citizen Petition from SIRI & GLIMSTAD LLP,  A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicty, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals"
090000648491383c,Supporting & Related Material,FDA-2020-P-1770-0014,FDA-2020-P-1770,"Footnotes 1 - 20 RE Amendment to Citizen Petition from SIRI & GLIMSTAD LLP, A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicty, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals"
090000648499c488,Other,FDA-2020-P-1770-0037,FDA-2020-P-1770,Denial Response Letter from FDA CBER to Siri & Glimstad LLP
090000648480bbd2,Other,FDA-2020-P-1770-0001,FDA-2020-P-1770,Citizen Petition from SIRI & GLIMSTAD LLP on behalf of Informed Consent Action Network
0900006484812022,Supporting & Related Material,FDA-2020-P-1770-0005,FDA-2020-P-1770,Footnotes 3 - 35 re Administrative Stay of Action from SIRI & GLIMSTAD LLP on behalf of Informed Consent Action Network
0900006484913839,Other,FDA-2020-P-1770-0013,FDA-2020-P-1770,Amendment to Citizen Petition from SIRI & GLIMSTAD LLP
0900006484812020,Other,FDA-2020-P-1770-0004,FDA-2020-P-1770,Administrative Stay of Action from SIRI & GLIMSTAD LLP on behalf of Informed Consent Action Network
090000648480bbd3,Other,FDA-2020-P-1770-0002,FDA-2020-P-1770,Acknowledgment Letter from FDA DMS to SIRI & GLIMSTAD LLP on behalf of Informed Consent Action Network
0900006484a5c804,Notice,FDA-2020-N-1411-0003,FDA-2020-N-1411,"Agency Information Collection Activities; Submission for Office of
Management and Budget Review; Comment Request; Generic Clearance for Data To Support Cross-Center Collaboration for Social Behavioral Sciences Associated With Disease Prevention, Treatment, and the Safety, Efficacy, and Usage of Food and Drug Administration Regulated Products"
090000648472b508,Notice,FDA-2020-N-1411-0001,FDA-2020-N-1411,"Agency Information Collection Activities; Proposed Collection; Comment Request; Generic Clearance for Data to Support Cross-Center Collaboration for Social Behavioral Sciences Associated With Disease Prevention, Treatment, and the Safety, Efficacy, and Usage of Food and Drug Administration Regulated Products"
09000064848571b6,Other,FDA-2020-P-1875-0001,FDA-2020-P-1875,Citizen Petition from Grain Processing Corporation
0900006484b14aa8,Other,FDA-2020-P-1875-0004,FDA-2020-P-1875,180 Day Interim Response Letter from FDA CFSAN to Grain Processing Corporation
0900006484c2828b,Supporting & Related Material,FDA-2020-P-1875-0005,FDA-2020-P-1875,Support Letter re Citizen Petition from Grain Processing Corporation
09000064848571b7,Other,FDA-2020-P-1875-0002,FDA-2020-P-1875,Acknowledgment Letter from FDA DMS to Grain Processing Corporation
09000064848572dd,Supporting & Related Material,FDA-2020-P-1875-0003,FDA-2020-P-1875,Attachment A re Citizen Petition from Grain Processing Corporation
0900006484a6b553,Other,FDA-2021-P-0292-0002,FDA-2021-P-0292,Acknowledgment Letter from FDA DMS to Arnall Golden Gregory LLP
0900006484c9e30c,Other,FDA-2021-P-0292-0004,FDA-2021-P-0292,Response Letter from FDA CDER to Arnall Golden Gregory LLP
0900006484a6b533,Other,FDA-2021-P-0292-0001,FDA-2021-P-0292,Citizen Petition from Arnall Golden Gregory LLP
0900006484c9bd6e,Notice,FDA-2021-P-0292-0003,FDA-2021-P-0292,"Determination That ORTHO-CEPT (Desogestrel-Ethinyl Estradiol) 21- and 28-Day Oral Tablets, 0.15 Milligram/ 0.03 Milligram, Were Not Withdrawn From Sale for Reasons of Safety or Effectiveness"
0900006480557f71,Other,FDA-2008-P-0295-0001,FDA-2008-P-0295,"Par Pharmaceuticals and Kali Laboratories, Inc. - Citizen Petition"
0900006480557fbe,Other,FDA-2008-P-0295-0002,FDA-2008-P-0295,"Acknowledgement Letter to Arent Fox, LLP"
090000648079c3c3,Other,FDA-2008-P-0295-0003,FDA-2008-P-0295,"Par Pharmaceuticals and Kali Laboratories, Inc. - Citizen Petition Withdrawal"
0900006482b137a4,Other,FDA-2017-D-5478-0001,FDA-2017-D-5478,MRCT Draft FDA Guidance Return of Aggregate Results
0900006482b138a8,Other,FDA-2017-D-5478-0002,FDA-2017-D-5478,MRCT Center Cover Letter to FDA Sept 6 2017
0900006481bc7482,Supporting & Related Material,FDA-2015-P-2867-0005,FDA-2015-P-2867,"Attachment 3 Prescribing Information Capecitabine re: Citizen Petition from Lachman Consultant Services, Inc."
0900006484a99850,Other,FDA-2015-P-2867-0006,FDA-2015-P-2867,"Withdrawal from Lachman Consultant Services, Inc."
0900006481bc7867,Supporting & Related Material,FDA-2015-P-2867-0003,FDA-2015-P-2867,"Attachment 1 Excerpt from Orange Book Capecitabine re: Citizen Petition from Lachman Consultant Services, Inc."
0900006481bc7868,Supporting & Related Material,FDA-2015-P-2867-0004,FDA-2015-P-2867,"Attachment 2  Prescribing Information Xeloda re: Citizen Petition from Lachman Consultant Services, Inc."
0900006481bc651d,Other,FDA-2015-P-2867-0002,FDA-2015-P-2867,"Acknowledgment Letter from FDA DDM to Lachman Consultant Services, Inc."
0900006481bc5fa4,Other,FDA-2015-P-2867-0001,FDA-2015-P-2867,Citizen Petition from Lachman Consultant Services Inc
0900006480481f6a,Other,FDA-2003-P-0072-0016,FDA-2003-P-0072,Acknowledgement Letter to International Dairy Foods Association
0900006480482076,Other,FDA-2003-P-0072-0007,FDA-2003-P-0072,FDA Regulations Policy & Management Staff to the Division of Dockets Management - Memorandum
0900006480481ee0,Notice,FDA-2003-P-0072-0001,FDA-2003-P-0072,"Frozen Desserts; Petition to Revoke Standards for Goat’s Milk Ice Cream and Mellorine and to Amend Standards for Ice Cream and Frozen Custard, Sherbet, and Water Ices; Petition to Amend Standards for Parmesan and Reggiano Cheese"
09000064805f8543,Other,FDA-2003-P-0072-0017,FDA-2003-P-0072,International Dairy Foods Association - Withdrawal of Citizen Petition
0900006480481f67,Other,FDA-2003-P-0072-0015,FDA-2003-P-0072,International Dairy Foods Association - Citizen Petition
09000064826c7c96,Supporting & Related Material,FDA-2017-P-3672-0005,FDA-2017-P-3672,"Tab 3 - Actavis Notice Letter (redacted)-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7c9b,Supporting & Related Material,FDA-2017-P-3672-0010,FDA-2017-P-3672,"Tab 8 - National Cancer Institute, Surveillance, Epidemiology, and End Results Stat Program, Cancer Stat Facts Myeloma-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7ca4,Supporting & Related Material,FDA-2017-P-3672-0019,FDA-2017-P-3672,"Tab 17 - Reece et al_-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c82ff,Other,FDA-2017-P-3672-0002,FDA-2017-P-3672,"Acknowledgment Letter from FDA DDM to Millennium Pharmaceuticals, Inc"
0900006482c53ae8,Other,FDA-2017-P-3672-0022,FDA-2017-P-3672,"Response Letter from FDA to Millennium Pharmaceuticals, Inc."
09000064826c7c97,Supporting & Related Material,FDA-2017-P-3672-0006,FDA-2017-P-3672,"Tab 4 - EPA RED FACTS Boric Acid, EPA-738-F-93-006 (Sept_ 1993)-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7c9d,Supporting & Related Material,FDA-2017-P-3672-0012,FDA-2017-P-3672,"Tab 10 - Fryar et al_-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7ca2,Supporting & Related Material,FDA-2017-P-3672-0017,FDA-2017-P-3672,"Tab 15 - Report of the Food Quality Protection Act (FQPA) Tolerance Reassessment Eligibility Decision (TRED) for Boric Acid-Sodium-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7ca5,Supporting & Related Material,FDA-2017-P-3672-0020,FDA-2017-P-3672,"Tab 18 - Lu et al_-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c77fb,Other,FDA-2017-P-3672-0001,FDA-2017-P-3672,"Citizen Petition from Millennium Pharmaceuticals, Inc."
09000064826c7c9a,Supporting & Related Material,FDA-2017-P-3672-0009,FDA-2017-P-3672,"Tab 7 - U_S_ EPA Integrated Risk Information System, Boron and Compounds_ CASRN 7440-42-8 (Aug_ 5, 2004)-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7c9e,Supporting & Related Material,FDA-2017-P-3672-0013,FDA-2017-P-3672,"Tab 11 - Mosteller-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7ca3,Supporting & Related Material,FDA-2017-P-3672-0018,FDA-2017-P-3672,"Tab 16 - Moreau et al_-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c77fd,Supporting & Related Material,FDA-2017-P-3672-0003,FDA-2017-P-3672,"Tab 1 - InnoPharma Notice Letter (redacted) re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7c99,Supporting & Related Material,FDA-2017-P-3672-0008,FDA-2017-P-3672,"Tab 6 - Fresenius Notice Letter (redacted)-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7c9f,Supporting & Related Material,FDA-2017-P-3672-0014,FDA-2017-P-3672,"Tab 12 - Dinca et al_-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7c95,Supporting & Related Material,FDA-2017-P-3672-0004,FDA-2017-P-3672,"Tab 2 - DRL Notice Letter (redacted)-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7ca0,Supporting & Related Material,FDA-2017-P-3672-0015,FDA-2017-P-3672,"Tab 13 - WHO, _Boron in drinking-water,_ WHOHSEWSH09_012 (2009)-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7ca1,Supporting & Related Material,FDA-2017-P-3672-0016,FDA-2017-P-3672,"Tab 14 - Hasegawa et al_-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7c98,Supporting & Related Material,FDA-2017-P-3672-0007,FDA-2017-P-3672,"Tab 5 - US Patent No_ 8,962,572-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
09000064826c7c9c,Supporting & Related Material,FDA-2017-P-3672-0011,FDA-2017-P-3672,"Tab 9 - National Cancer Institute, Surveillance, Epidemiology, and End Results Stat Program, Cancer Stat Facts, Non-Hodgkin Lympho-1 re Citizen Petition from Millennium Pharmaceuticals, Inc"
0900006482ef0ec6,Other,FDA-2016-P-3968-0136,FDA-2016-P-3968,Interim Response from FDA to International Probiotics Association
09000064823a3248,Other,FDA-2016-P-3968-0001,FDA-2016-P-3968,Citizen Petition from International Probiotics Association
09000064823a3502,Other,FDA-2016-P-3968-0002,FDA-2016-P-3968,Acknowledgment Letter from FDA DDM to International Probiotics Association
09000064836b152e,Other,FDA-2016-P-3968-0137,FDA-2016-P-3968,Citizen Petition Response to the International Probiotics Association (IPA) Re Probiotic Labeling
0900006482146b68,Other,FDA-2016-P-2337-0002,FDA-2016-P-2337,"Acknowledgement Letter from FDA DDM to LACHMAN CONSULTANT SERVICES, INC."
0900006482146b66,Other,FDA-2016-P-2337-0001,FDA-2016-P-2337,"Citizen Petition from LACHMAN CONSULTANT SERVICES, INC."
0900006482147992,Supporting & Related Material,FDA-2016-P-2337-0003,FDA-2016-P-2337,"Attachment 1 Approved Drug Products with Therapeutic Equivalence Evaluations, Electronic Orange Book accessed July 13, 2016 re Citizen Petition from LACHMAN CONSULTANT SERVICES, INC."
0900006482147993,Supporting & Related Material,FDA-2016-P-2337-0004,FDA-2016-P-2337,"Attachment 2 Approved Labeling for the RLD re Citizen Petition from LACHMAN CONSULTANT SERVICES, INC."
0900006482147994,Supporting & Related Material,FDA-2016-P-2337-0005,FDA-2016-P-2337,"Attachment 3 Proposed Prescribing Information for Leucovorin Calcium Injection re Citizen Petition from LACHMAN CONSULTANT SERVICES, INC."
0900006483a98e89,Other,FDA-2018-P-4642-0005,FDA-2018-P-4642,Agency Response Letter from FDA CVM to Provetica Animal Health LLC
0900006483950c75,Supporting & Related Material,FDA-2018-P-4642-0004,FDA-2018-P-4642,Appendix 2 Proposed Generic Product Label Insert re Citizen Petition from Provetica Animal Health LLC
0900006483950c76,Other,FDA-2018-P-4642-0002,FDA-2018-P-4642,Acknowledgment Letter from FDA DDM to Provetica Animal Health LLC
0900006483950747,Other,FDA-2018-P-4642-0001,FDA-2018-P-4642,Citizen Petition from Provetica Animal Health LLC
0900006483950c74,Supporting & Related Material,FDA-2018-P-4642-0003,FDA-2018-P-4642,Appendix 1 Reference Product Label Insert re Citizen Petition from Provetica Animal Health LLC
0900006481a0b7ac,Supporting & Related Material,FDA-2015-P-0543-0004,FDA-2015-P-0543,Annex 2 Citizen Petition From Gland Pharma Ltd.
0900006481a0b7b0,Supporting & Related Material,FDA-2015-P-0543-0008,FDA-2015-P-0543,Annex 6 Citizen Petition From Gland Pharma Ltd.
0900006481a0c174,Supporting & Related Material,FDA-2015-P-0543-0009,FDA-2015-P-0543,Annex 7 Citizen Petition From Gland Pharma Ltd.
0900006481a0b7ad,Supporting & Related Material,FDA-2015-P-0543-0005,FDA-2015-P-0543,Annex 3 Citizen Petition From Gland Pharma Ltd.
0900006481a0c176,Other,FDA-2015-P-0543-0002,FDA-2015-P-0543,Acknowledgement Letter From FDA DDM to Gland Pharma Ltd.
0900006481a0b7af,Supporting & Related Material,FDA-2015-P-0543-0007,FDA-2015-P-0543,Annex 5 Citizen Petition From Gland Pharma Ltd.
0900006481a0c175,Supporting & Related Material,FDA-2015-P-0543-0010,FDA-2015-P-0543,Annex 8 Citizen Petition From Gland Pharma Ltd.
0900006481a0b7ab,Supporting & Related Material,FDA-2015-P-0543-0003,FDA-2015-P-0543,Annex 1 Citizen Petition From Gland Pharma Ltd.
09000064825e27c0,Other,FDA-2015-P-0543-0012,FDA-2015-P-0543,Final Response Letter from FDA CDER to Gland Pharma Ltd.
0900006481a0b7ae,Supporting & Related Material,FDA-2015-P-0543-0006,FDA-2015-P-0543,Annex 4 Citizen Petition From Gland Pharma Ltd.
0900006481a0b7a9,Other,FDA-2015-P-0543-0001,FDA-2015-P-0543,Citizen Petition From Gland Pharma Ltd.
0900006481c2b603,Other,FDA-2015-P-0543-0011,FDA-2015-P-0543,Interim Response Letter from FDA CDER to Gland Pharma Ltd.
0900006483cd4296,Supporting & Related Material,FDA-2019-P-1800-0010,FDA-2019-P-1800,Boditech Reclassification Petition Appendix II - Submission of a 'Reclassification Petition' under Section 513(f)(3) of the FD&C Act to request the FDA Commissioner for reclassification of medical devices associated with FDA Device Product Code NCD from Class III to Class II
0900006483ba59e6,Supporting & Related Material,FDA-2019-P-1800-0003,FDA-2019-P-1800,"Attachment 1 Copyrighted Article Lewinsohn, et al (2016) Official American Thoracic Society/Infectious Diseases Society of America/Centers for Disease Control and Prevention Clinical Practice Guidelines: Diagnosis of Tuberculosis in Adults and Children re Citizen Petition from Boditech Med Inc."
0900006483ba59e8,Supporting & Related Material,FDA-2019-P-1800-0005,FDA-2019-P-1800,Attachment 3 FDA Guideline for Industry Class II Special Controls Guideline: Nucleic Acid-Based In Vitro Diagnostic Devices for the Detection of Mycobacterium tuberculosis Complex in Respiratory Specimens re Citizen Petition from Boditech Med Inc.
0900006483cd3a27,Other,FDA-2019-P-1800-0007,FDA-2019-P-1800,Submission of a 'Reclassification Petition' under Section 513(f)(3) of the FD&C Act to request the FDA Commissioner for reclassification of medical devices associated with FDA Device Product Code NCD from Class III to Class II
0900006483cd3a2d,Supporting & Related Material,FDA-2019-P-1800-0008,FDA-2019-P-1800,Table of Contents - Re: Submission of a 'Reclassification Petition' under Section 513(f)(3) of the FD&C Act to request the FDA Commissioner for reclassification of medical devices associated with FDA Device Product Code NCD from Class III to Class II
